priceDiff1,priceDiff2,priceDiff3,priceDiff4,priceDiff5,priceDiff6,priceDiff7,priceDiff8,priceDiff9,priceDiff10,priceDiff11,priceDiff12,priceDiff13,priceDiff14,priceDiff15,priceDiff16,priceDiff17,priceDiff18,priceDiff19,priceDiff20,priceDiff21,priceDiff22,priceDiff23,priceDiff24,priceDiff25,priceDiff26,priceDiff27,priceDiff28,priceDiff29,priceDiff30,priceDiff31,priceDiff32,priceDiff33,priceDiff34,priceDiff35,priceDiff36,priceDiff37,priceDiff38,priceDiff39,priceDiff40,priceDiff41,priceDiff42,priceDiff43,priceDiff44,priceDiff45,priceDiff46,priceDiff47,priceDiff48,priceDiff49,priceDiff50,priceDiff51,priceDiff52,priceDiff53,priceDiff54,priceDiff55,priceDiff56,priceDiff57,priceDiff58,priceDiff59,priceDiff60,priceDiff61,priceDiff62,priceDiff63,priceDiff64,priceDiff65,priceDiff66,priceDiff67,priceDiff68,priceDiff69,priceDiff70,priceDiff71,priceDiff72,priceDiff73,priceDiff74,priceDiff75,priceDiff76,priceDiff77,priceDiff78,priceDiff79,priceDiff80,priceDiff81,priceDiff82,priceDiff83,priceDiff84,priceDiff85,priceDiff86,priceDiff87,priceDiff88,priceDiff89,priceDiff90,Yi
-2.979295982,-0.000730000000033,-0.849719087,0.275468593,0.578280494,-1.595627404,0.792328852,0.666458552,1.307053673,-0.00446744699997,-1.302976226,-0.000139999999988,-0.208897023,0.183037023,0.02679,-0.677266659,0.706596659,-0.963367296,-0.794666722,1.329227731,-1.595255455,2.029981742,0.279830574,-0.768055979,0.482135405,-0.866103543,0.872193543,0.254223973,-0.254163973,0.106551912,-0.110991912,0.709763907,-0.705963907,0.553525525,-0.557905525,0.224616606,1.494003394,0.013523575,-1.786938575,-0.507316547,0.619461547,-0.21784,0.56642066,-0.56871066,-0.000309999999956,0.044746356,0.388493209,-0.432409565,-1.185531602,-0.405277089,1.165308933,-0.210979153,0.692752491,0.380151952,0.163234237,0.994139257,-0.355278599,-1.873714073,0.462783646,1.9136,-1.98761,0.457019059,-0.204416665,0.045477606,-0.00442000000004,0.00626000000005,1.57664,0.0633635670001,-1.628763567,1.55703,-0.579302657,-0.982497343,0.4888457,0.3178193,-1.370300444,0.434469285,-0.088993841,0.00317999999999,1.129450022,-0.920768942,-0.07274108,0.189537627,-0.739616606,-2.012069901,2.39349888,-0.411219331,0.411949331,0.361761303,0.041781753,-0.406013056,0.00349
-0.423902901,0.593361556,-0.643334246,0.635118308,-0.255197931,0.256177931,0.110866578,0.854075356,0.159013455,-0.025725389,-0.543585,2.081842859,-1.526537859,0.566652319,-0.557072319,-1.11753,0.938057394,0.189112606,-0.00351999999998,-0.071086488,0.0645564879999,-0.397743779,0.51178241,-0.105418631,0.393287975,-1.581712975,0.39757614,0.968182074,-1.376528214,-0.00778500000001,-0.062935,0.469565482,-0.054978075,0.714510919,0.219656674,-0.07896,0.000450000000001,-0.073733771,0.156892167,-1.354058396,0.000720000000001,1.27756,0.286327137,0.525162063,-2.1252692,0.334922563,-0.341382563,1.31784,-0.841444496,0.832294496,0.684179946,-0.313394612,-1.548225334,1.18761,-0.00284999999997,-0.193933239,0.590983877,-1.029229792,-0.38383681,-0.188324036,-0.04176,1.715609051,-0.470229051,-1.26089,0.00295,-0.735887272,-0.0774360509999,0.805313323,-1.701197617,1.700322617,-0.084668056,-0.514063328,0.444139123,0.150127261,0.860161841,-0.859421841,-0.477924375,0.483494375,0.000240000000019,0.00078000000002,-0.00483000000003,-0.00234,1.033562326,0.188954986,0.374986406,-0.47647979,0.222118397,-1.556302325,-0.000579999999957,0.685372562,-0.114536113
0.396515231,-0.00427000000002,0.052546508,-0.052486508,0.00398000000007,0.332083044,-0.346675334,-0.32464771,0.00323000000003,-0.722110916,1.259290916,-0.231192433,-0.313827567,0.160170317,0.310429683,-0.228058053,-0.242901947,0.824502947,0.056165679,-0.051341504,-0.204408884,0.164332478,-1.231860716,-0.0403700000001,0.44822,-0.163515435,-0.460664565,-0.00118000000003,-0.224878546,0.226038546,0.531481192,0.092118808,-0.62505,0.205992152,-0.204132152,-0.000380000000064,0.000620000000083,-0.796423477,-0.358754358,1.128887835,0.000389999999982,-0.352192482,0.353412482,-0.00160999999997,0.00126,0.298095438,0.208990079,-0.508110517,-0.476703814,0.478028814,0.58594517,0.013034212,-0.599149382,-0.148091304,-0.093050773,0.239572077,0.00169500000004,-0.569632692,0.568077692,0.14119202,-0.279458535,0.139901515,-0.00145499999996,-0.000195000000019,0.374380296,0.0210967580001,-0.393787054,0.228367889,0.000967886999945,0.627262182,-0.856612958,-0.00867222699998,0.008822227,-0.163440788,0.146830301,0.014630487,0.00144,-0.00124999999997,-0.281023543,0.280973543,8.00000000254e-05,0.00146000000001,0.48176416,-0.48205416,0.159721474,-0.159361474,-0.000233546999993,0.453645012,0.238438535,-0.00302999999997,0.00327999999996
-0.519472114,0.46655,-0.133399575,0.100177315,0.012216491,0.027065769,0.295192485,-0.303052485,-1.091953539,1.096803539,0.499772551,-1.026545962,0.529823411,-1.317512352,0.807232352,-0.462221617,0.456661617,-0.244404249,0.751789249,0.009725,0.00132999999994,-0.186743413,-0.353316567,-0.0745500199999,-0.689866216,0.692856216,0.02614,0.5733,1.335500251,-1.324913584,0.074708254,-0.075814921,-0.31299,-0.30317,0.250435765,0.365954235,-0.218355892,0.219775892,0.092108486,0.010477704,0.4584682,-0.458115259,-0.639029131,0.52493,-0.53813,0.424993314,0.118691686,0.315278383,-0.321843383,0.694520754,-1.169400754,0.605817488,-0.653417488,0.15355,0.00194000000005,-0.02023,0.158205858,0.024657593,-1.122784585,-0.424204371,1.022675505,0.225773554,-0.230013554,0.73596,0.00792999999999,-0.5448,-0.492027988,0.559397988,0.624000981,-0.564964879,0.647918113,-1.157757802,0.26104473,0.659528857,0.531254333,-0.530524333,-0.441661208,0.638613373,0.644057085,-0.273430094,-0.559759156,0.155618001,0.05496963,0.30800917,0.677100513,-1.497187314,0.30134,-1.153623745,1.153703745,0.140853707,-0.321623707
-0.00142000000005,0.00859000000008,1.623300152,-0.6929574,-0.244084048,0.281743965,-0.949802669,-0.00650999999999,-0.409160163,-0.510103719,0.938003882,-0.574590196,0.607946213,0.554928872,1.689249056,-2.258543945,0.00186000000002,0.412351343,-0.833621343,-0.286774952,-0.445263562,-1.374116981,2.120125495,-0.000990000000002,1.385713355,0.334796973,-1.701440328,0.686144817,-0.697484817,0.170582321,-0.140912321,0.00263999999999,-0.315754284,-0.585222505,0.907466789,-0.270587262,0.274377262,0.00785999999999,0.00927000000001,0.00277999999997,0.00785000000002,-0.00711000000001,-0.610906898,0.636496898,-0.00954000000002,0.01289,0.00819000000001,-0.00966,-0.628715928,0.650315928,-0.00903999999997,0.00818999999996,-0.010716856,0.00977685600003,0.01214,0.00716999999997,0.00815,0.00505000000004,0.00644499999999,-0.560356928,-0.250115902,0.023226762,0.801161068,-0.234606957,0.242516957,0.452745732,0.016363497,0.588210373,-1.030279602,0.356605154,-0.334865154,0.000290000000007,0.185611366,-0.192961366,-0.190340578,0.205900578,-0.099797584,-0.293179853,0.405917437,0.156933807,-0.147643807,-0.03458334,0.0545033400001,-0.00797000000006,-0.33877242,0.103396867,0.253045553,-0.000300000000038,0.01812,-0.184924711,0.064524711
0.00350500000008,-0.0861424490001,0.107692449,-0.033809822,0.375495108,-0.336085286,-0.00531000000001,-0.111035356,-0.121409653,0.1908051,0.060449909,0.075820335,-0.119274154,0.056203819,-0.159786037,0.178866037,-0.174253673,0.172313673,-0.000540000000001,0.0119099999999,-0.00165999999996,0.01008,0.01026,0.00995,0.157119314,-0.147459314,0.00164000000001,0.054770102,-0.054880102,-0.038554171,0.153525297,-0.095571126,0.00810999999999,0.014537667,-0.00963171500001,0.058130123,0.1350704,-0.176806475,0.010665,-0.058994643,0.059009643,0.01065,0.00307000000004,-0.061143939,0.069483939,0.101563067,-0.086463067,0.00232,0.050854926,-0.050454926,0.00916999999998,0.067283952,-0.0591439520001,0.01155,0.0936500940001,-0.093240094,0.054994459,-0.054514459,0.035555363,-0.016185363,0.00246000000004,0.035446248,-0.018416248,-0.00521744099996,-0.0460291690001,0.07195661,0.109641607,0.00139677399994,-0.107658381,0.01457,0.108397151,-0.096427151,0.090784228,-0.03528702,0.062285536,-0.099982744,-0.0246730550001,0.028453055,0.006215,0.010215,-0.00584999999995,0.015160352,-0.054537423,0.056927071,0.028448754,-0.018858754,-0.019213998,0.030303998,0.014078352,-0.00645835199998,-0.0052
0.00656000000004,-0.160241442,0.157901442,-0.000479999999982,-0.091509085,0.114574085,-0.495357397,-0.075459857,0.097971311,0.492800943,0.00315000000001,0.214130486,-0.216160486,-0.12025,0.108406859,0.026353165,-0.123780024,-0.188604925,0.213449925,0.156875163,-0.202890163,0.13630018,-0.07585018,-0.028347536,0.039347536,0.093468846,-0.085593846,4.50000000569e-05,0.00389999999999,-0.062321953,-0.074147796,0.153939749,-0.00939,0.01201,0.173195115,-0.161495115,0.00655,0.00917999999996,-0.141107521,-0.021746036,0.171193557,-0.003548567,0.00630356700003,-0.018818725,0.10609945,-0.071015725,-0.074943097,0.072808097,-0.059163814,0.103395376,-0.030011562,0.102313525,-0.089408525,-0.000299999999982,-0.100660726,0.116270726,0.00201000000004,-0.023592422,0.044632422,-0.00273999999996,-0.031300046,-0.027815351,-0.129784603,0.00231000000002,-0.01103,0.041538675,-0.022618675,-0.133278924,-0.00999020899997,0.048915226,0.0947239069999,-0.00715142599995,0.036891426,0.000969999999995,8.99999999433e-05,-0.140989772,0.162259772,-0.077111878,0.072576878,0.011125,-0.00821000000002,0.02018,-0.00783000000001,-0.029797004,-0.076924379,-0.022269499,-0.041500984,0.186581866,0.01066,-0.000240000000019,-0.019946539
-0.729743688,0.731013688,-0.19349089,0.21646089,-0.271076023,0.057296023,-0.450821803,0.170069377,0.281972426,-0.382905967,0.415975967,-0.01272,0.032468922,-0.019898922,0.379640612,-0.067418402,-0.29260221,0.019813418,-0.20422744,0.110074022,0.00717000000003,-0.616173892,0.779268892,0.016195,-0.01552,0.012755,0.248366691,-0.231441691,-0.000589999999988,0.01074,-0.000100000000032,0.26177468,-0.26537468,-0.160806519,0.168116519,0.00823000000003,-0.500166335,-0.055491386,-0.073540349,0.63058807,0.053195,0.085417496,-0.086222496,0.01718095,0.04311905,-0.188242114,0.138452114,0.000990000000002,0.00135,-0.00130000000001,-0.000980000000027,-0.00898999999993,0.0314499999999,0.30548122,-0.31953122,0.017905,0.328307236,-0.218952236,0.291168203,-0.18338521,-0.197122993,-0.155509288,-0.00809088400001,0.172210172,-0.026557586,0.0484575859999,-0.00124999999997,-0.049328368,0.036174182,0.012234186,0.035871901,0.027653099,-0.03616,-0.101880152,0.117095152,-0.131140194,0.108490194,0.01419,0.122281155,-0.135066155,-0.028575874,-0.086838997,-0.103296827,-0.105613302,-0.033071493,-0.00682640899998,0.044442902,0.003175,-0.02396,0.101218735,-0.104668735
0.030920245,-0.108542053,0.094841808,0.0175,0.042377775,-0.139778767,0.807030992,-0.103255934,-0.343105127,-0.361878939,0.092420314,0.456699686,-0.669022075,0.902606493,-0.762504418,0.52178,-0.51078,0.5074,-0.49533,-0.34379374,0.092273588,0.073383319,0.187306833,0.577092012,-0.347472012,-0.26668,-0.00322,0.297417692,-0.345983567,0.059735875,0.01047,0.49774,0.00935999999996,-0.231405,-0.443917769,0.959292769,-0.50543,-0.02873,0.576654991,-0.599224991,0.55692,0.00682999999998,-0.081706772,0.072646772,-0.12363007,0.11160007,-0.49761,0.50929,-0.52048,0.266845,0.390205792,-0.134800792,0.415887609,-0.059057609,0.312544263,-0.325794263,0.2528692,-0.242718224,-0.364810976,0.495844512,0.11499085,-0.610925362,-0.49721,-0.00515000000001,0.50059,-0.54565,0.640269183,-0.697139183,0.187185633,0.607155597,-0.19714123,-0.110483173,-0.850628877,0.25225541,0.10528664,-0.01773,0.213762411,0.487250768,-0.309993179,0.172102589,-0.604672589,0.69604,0.403499676,0.466143149,-1.392212825,-0.600051083,1.191110169,-0.981324948,0.379785862,0.687631937,-0.753491937
-1.062183886,0.522613399,0.540880487,1.634519645,-1.31081689,-0.570536994,0.250554239,-0.00805000000003,0.66238132,-0.65986132,0.000249999999994,-0.000400000000013,0.329179737,-2.066454106,1.458394369,-0.615179736,0.623459736,-0.000319999999931,-0.000970000000052,0.025746925,-0.030596925,0.744232548,-0.746042548,0.42675406,-0.42471406,-0.00159000000002,0.00214,-0.00260999999995,0.0043,-0.777330277,0.776855277,-1.175496981,1.179931981,0.184186029,-0.218402739,0.344933551,0.170089261,-0.488486102,0.000360000000001,0.686527357,-0.679237357,0.064684561,-0.072284561,0.000740000000008,-0.00581,0.212637064,-0.208267064,0.000210000000038,-0.78892626,-0.065996419,-0.509825599,-1.151203059,2.511531337,0.720380394,-0.103847636,-0.626217758,-0.005135,0.970339489,0.76251893,-1.727248419,2.256394859,-2.261594859,0.00472500000001,-0.00584499999997,0.0112799999999,0.00196000000005,0.708487756,-0.709617756,2.148953585,-2.149173585,0.000900000000001,-0.796438642,-0.298774997,1.093413639,0.000599999999963,0.563606501,-0.569301501,0.442657071,-0.443782071,-1.143967512,1.143417512,0.000699999999995,0.997876449,1.696952258,-2.697928707,1.088170184,-1.090000184,-0.000450000000001,0.00159000000002,0.00323999999995,-0.325941651
